time_observed_at,image_url,latitude,longitude,positional_accuracy,scientific_name,common_name
2026-06-29 15:54:49 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/688588077/medium.jpg,53.7277274,-2.09705366,4,Oreopteris limbosperma,Lemon-scented Fern
2026-06-30 15:23:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/689236313/medium.jpg,53.7657966667,-2.0422695,5,Equisetum sylvaticum,wood horsetail
2026-07-11 14:59:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/695837410/medium.jpg,53.7392769288,-2.1678590588,8,Pteridium aquilinum,common bracken
2026-07-16 18:41:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/699136836/medium.jpg,53.71285553,-2.10095815,8,Asplenium trichomanes,maidenhair spleenwort
2026-07-16 18:42:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/699136916/medium.jpg,53.71281605,-2.10093343,7,Asplenium adiantum-nigrum,black spleenwort
2026-07-16 18:42:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/699137018/medium.jpg,53.7128169,-2.10091493,7,Asplenium scolopendrium,Hart's-tongue fern
2026-07-18 15:15:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/700193439/medium.jpg,53.71900936,-2.08828039,6,Pteridium aquilinum,common bracken
2026-07-18 16:05:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/700226108/medium.jpg,53.72088678,-2.07054919,4,Asplenium scolopendrium,Hart's-tongue fern
2026-07-18 16:05:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/700226188/medium.jpg,53.72095955,-2.07048252,9,Struthiopteris spicant,hard fern
2026-07-18 16:08:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/700228649/medium.jpg,53.72084578,-2.0725166,8,Pteridium aquilinum,common bracken
2026-07-18 16:21:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/700236929/medium.jpg,53.7204019,-2.07919426,5,Pteridium aquilinum,common bracken
2026-08-08 14:38:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/713147518/medium.jpg,53.7520246301,-1.995573733,6,Struthiopteris spicant,hard fern
2026-08-11 12:36:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/714961479/medium.jpg,53.7447469349,-2.0308216662,4,Asplenium scolopendrium,Hart's-tongue fern
2026-08-13 16:24:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/716163471/medium.jpg,53.70813465,-2.1257192,8,Asplenium scolopendrium,Hart's-tongue fern
2026-08-21 15:30:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/720711242/medium.jpg,53.72421521,-2.09441837,5,Oreopteris limbosperma,Lemon-scented Fern
2026-08-24 15:50:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/722543596/medium.jpg,53.7231254,-2.09093784,5,Struthiopteris spicant,hard fern
2026-08-24 15:57:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/722547453/medium.jpg,53.72507572,-2.09357098,7,Asplenium scolopendrium,Hart's-tongue fern
2026-08-26 09:57:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/723491882/medium.jpg,53.72018836,-2.09528468,6,Dryopteris dilatata,broad buckler-fern
2026-08-26 09:57:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/723492036/medium.jpg,53.72017432,-2.0952778,7,Athyrium filix-femina,lady fern
2026-08-26 09:58:34 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/723492155/medium.jpg,53.72018272,-2.09529091,6,Asplenium scolopendrium,Hart's-tongue fern
2026-08-30 10:15:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/725688551/medium.jpg,53.70560831,-2.10777542,8,Asplenium scolopendrium,Hart's-tongue fern
2026-08-30 10:34:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/725693804/medium.jpg,53.69805269,-2.10492357,6,Athyrium filix-femina,lady fern
2026-08-30 16:24:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/725855733/medium.jpg,53.73758295,-2.10581919,9,Dryopteris dilatata,broad buckler-fern
2026-09-01 15:37:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/726954606/medium.jpg,53.75999375,-2.16442224,5,Equisetum palustre,marsh horsetail
2026-09-01 15:47:57 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/726956707/medium.jpg,53.7619719,-2.16248232,7,Equisetum palustre,marsh horsetail
2026-09-01 15:55:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/726970690/medium.jpg,53.76268515,-2.16030662,9,Cystopteris fragilis,brittle bladderfern
2026-09-02 15:53:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/727468765/medium.jpg,53.7166354,-2.10689147,6,Asplenium trichomanes,maidenhair spleenwort
